-0.06949114	-0.013476214	0.01624089	-0.0093101915	0.04282853	-0.08284467	0.026582645	-0.021952229	0.0291981	0.07400439	0.08406469	-0.015086282	0.08565205	-0.004688046	-0.019104186	0.0054660277
-0.14962418	-0.037500992	-0.0043181074	0.015172962	0.018535715	0.0005654718	0.0056004818	0.050583564	0.0176116	0.051685106	0.11241073	0.05061581	0.058459252	0.025147026	0.03099007	0.022285737
-0.10119332	-0.052006673	0.027263926	0.076338984	-0.00014019234	-0.044686005	0.043455213	0.055507477	0.0068729604	0.11015107	0.12713389	-0.07315858	0.11749844	0.039775666	0.04262236	0.027527276
0.0057904148	-0.04795839	0.092863634	-0.016717488	0.04384453	-0.029440543	0.051717293	-0.02321682	0.08452276	0.06592238	0.10072122	0.03436942	0.07492154	0.0068906173	-0.0048656277	0.04308834
-0.063523605	0.04481493	0.088206895	-0.03646972	0.019798858	0.0005361209	0.09134004	0.014907415	-0.005893315	0.032263458	0.11054309	-0.003545791	0.114458345	0.0029541021	-0.019655285	0.07419043
-0.11357527	-0.013664666	0.01972097	0.06513026	-0.008642421	0.009555455	0.03570767	0.015128525	0.059408683	0.07159469	0.091757126	0.0379485	-0.040211618	0.05669891	-0.04253981	-0.00060350477
-0.09703383	-0.030277837	0.026753558	0.028861746	0.06928551	-0.077466905	0.11556959	0.06269737	0.05514029	0.082628176	0.11941522	0.0071390853	0.0053825937	0.061873097	0.011065007	0.014668108
-0.030261198	-0.0067792414	-0.04710486	-0.04495614	0.00992676	-0.029705694	0.08898154	0.03252373	0.022203714	0.080461115	0.12431619	-0.022818526	0.08757779	0.05869373	-0.022325374	-0.026870904
-0.076654084	-0.07657378	0.09089265	-8.068999e-05	0.051175598	0.023595674	0.054199133	0.05227054	0.07117612	0.009967421	0.035381008	-0.06207695	0.02159452	0.07703689	-0.020291138	-0.034336932
-0.030212369	-0.006413709	-0.040361457	0.01000577	-0.014089635	-0.002879657	-0.04867665	0.014457985	0.045810573	-0.0060958974	0.0800638	0.017289935	0.024926288	0.043731328	-0.0056728413	-0.035316445
-0.050264664	0.035668936	0.0024646143	-0.03367819	0.021999951	-0.05019504	0.09146954	0.012424103	0.11970568	-0.003263405	0.16923104	0.09153002	0.04056523	0.057167873	-0.018053517	0.05881859
-0.07754371	-0.06126701	-0.017794656	-0.015247184	0.06497753	-0.07643471	-0.0444646	0.0075585037	0.04431123	-0.03419079	0.004898202	-0.04371385	0.05412029	-0.0044133393	-0.0068669063	0.037636805
-0.09562921	-0.06308359	0.07215089	0.057875	-0.0070582023	0.024706187	0.045845803	-0.06373196	0.055094972	-0.045172904	0.14626609	0.05028065	-0.105977744	0.016094066	-0.07276813	0.1452137
-0.031063324	-0.050954703	0.06774336	-0.08906707	0.0027636	-0.061453514	-0.03926762	-0.05120304	0.10635662	0.09589283	0.048178308	-0.026953435	-0.05850463	-0.031961434	0.025634434	0.073568605
-0.06492893	0.017059365	0.060378425	0.045334782	0.016354913	-0.010766539	0.003969272	-0.0140379155	0.011109557	0.11215225	0.113857396	-0.01551351	0.12185489	0.06066062	-0.065247424	-0.02238729
-0.030621398	-0.058919825	0.00038995798	0.051810764	0.026850853	-0.014591454	0.03350878	0.012217029	0.017812703	0.13501689	0.13606285	0.030118873	-0.046279777	0.0018249546	0.002580352	0.06300394
0.033620436	0.006261647	0.023141127	0.015184591	0.0010907248	0.0627175	-0.044582263	-0.0009736054	0.040670484	0.127626	0.17541099	0.079962075	0.044296112	-0.004886984	0.05838613	0.08572693
-0.0137715135	-0.0462457	-0.031358454	0.01854152	-0.0061859274	-0.03545215	-0.046908364	0.03869529	-0.022478323	0.057474576	-0.040123604	0.08131606	-0.01985882	0.008271848	-0.041376583	-0.015473403
-0.039512858	-0.031040477	0.090692624	0.041381493	0.013263216	-0.010664524	0.14195664	-0.051960237	0.02809521	0.017223628	0.049120348	0.08250566	0.065861665	0.043789614	-0.044191938	-0.051650982
-0.055716887	-0.057848457	0.05604721	0.007163934	-0.017146556	-0.037226558	-0.019110074	0.02916343	0.14693102	0.004111491	0.119517155	-0.057221394	0.0031391026	-0.08720202	0.008540261	-0.07357339
-0.056921683	-0.048482276	0.016705258	-0.0016281062	-0.06595971	-0.050037827	0.023000712	-0.00016007465	0.032788552	0.0003774831	0.0107838055	-0.056240715	-0.06128212	0.009641022	0.05138234	0.024443865
-0.033948526	0.037721265	0.009983453	-0.0710445	-0.053667724	-0.08004574	0.023535434	-0.007867785	0.093365446	0.0033574717	-0.14046888	0.05444388	-0.027200159	-0.04435453	-0.008803899	0.06631635
-0.06464704	-0.09032328	0.18239789	0.033300363	0.10368075	0.024622226	0.023242611	0.106959425	-0.03607535	0.09353864	0.13130787	0.007446061	0.04064626	0.038255315	-0.042304035	-0.12232303
-0.04095497	-0.0055438057	-0.0049666273	-0.0471758	0.020043222	-0.05695172	0.05566814	-0.00023482225	0.0026391144	0.014751802	0.0931122	-0.05758256	-0.024252834	0.06580688	-0.08069533	0.013265064
0.018881563	-0.047145072	0.057270497	0.070362106	0.0030018948	-0.047520082	0.019835351	0.014945633	-0.09601771	0.1520906	0.09429211	0.00013033356	0.06894447	-0.06118612	-0.021428086	0.031372212
-0.09009128	0.026951624	-0.0097615	0.026043883	0.087878086	-0.0625961	0.010509342	-0.015032259	-0.013813338	0.09288507	0.07228411	-0.09107055	-0.040735163	-0.014805357	0.018068563	0.10825659
0.028245823	0.018475335	0.05598447	-0.00970329	0.004701712	0.022632783	0.026743323	-0.044269595	0.09894066	-0.039709594	0.0811734	0.08314081	0.023921344	0.05944721	0.057104945	-0.025078375
-0.0946857	0.09011295	-0.10130169	0.11553974	0.07652497	0.06922368	0.055604156	-0.059495304	0.07254295	-0.015392701	0.014481926	0.06614578	-0.10082119	-0.030471496	-0.07944985	0.024835138
-0.054994274	-0.087708086	0.021664191	0.027266717	-0.10284706	0.04076747	0.049745258	0.07875777	0.13534184	0.020148618	0.09849146	0.08031178	-0.0007861575	-0.031875543	0.087373905	0.081264585
-0.06781902	0.011712814	0.07482466	0.043918394	0.06488326	-0.0052186996	-0.0807937	0.043054376	-0.024898015	0.058830973	-0.05266008	-0.114553206	0.045738608	-0.0017105228	-0.0804564	-0.020133885
0.008247564	-0.022894165	0.07104387	-0.04016901	-0.036946047	-0.060682334	-0.0012538894	-0.080302276	-0.048385218	0.033921145	0.095014445	-0.036239583	0.02950003	-0.015689772	-0.035637505	0.14080666
-0.033388045	-0.098153606	-0.02483307	0.062887706	0.01352952	0.0015489521	0.08097734	-0.007818553	-0.050236426	0.1378653	0.013334674	0.05794161	0.045065217	-0.005706471	0.015439575	-0.025243051
-0.111290336	-0.028101904	-0.006291937	-0.0326482	0.052821964	0.080245666	0.07303686	-0.02798476	0.029398829	0.052640684	0.034984242	0.08722704	0.003999103	0.0645925	0.0800218	0.081083074
0.009252965	0.08647891	0.037686888	0.042205144	-0.0022292074	-0.10315708	0.14347032	-0.040543858	0.08544455	-0.023667749	0.0096344575	0.0026908512	-0.059808627	0.08109545	-0.05338477	-0.0062357667
-0.06641962	-0.017404597	0.029646117	-0.05055363	0.086809315	-0.08160012	-0.018798387	0.009910758	0.017332563	0.03273859	0.052437384	0.009506722	-0.07851712	-0.08764513	0.03416091	0.013077227
-0.08371613	-0.12111289	0.04518362	-0.015882224	0.015707158	-0.040548187	-0.100909464	0.031773403	-0.051004548	0.02576454	0.12239077	-0.0054760147	0.03470803	-0.049705554	0.12136086	-0.032577775
-0.020793939	0.04808425	0.010926074	0.08488199	-0.0031139704	-0.00481958	-0.040378895	0.059998024	0.08146054	-0.044057306	0.09629214	0.028067475	0.039515298	0.0699719	-0.081586964	-0.07899814
-0.02562132	-0.0013458496	-0.04199246	0.058416013	0.053681087	-0.04532211	0.035982523	0.02453766	-0.03559372	-0.011113827	0.113594465	-0.014338428	-0.05289843	-0.022578154	0.10979772	-0.024411049
-0.0076695015	-0.068696305	-0.1213611	0.01970702	-0.010032447	0.03609365	-0.024892254	-0.0155482665	-0.018249897	0.1202844	0.017662646	-0.048603825	-0.009793394	-0.088245995	-0.019591536	0.021359814
0.042822603	-0.04793495	-0.017327214	-0.015402255	0.0050296728	-0.05412626	-0.04511824	-0.06217167	0.076866925	0.0874487	0.05962149	0.025740333	0.037007947	-0.039996814	-0.02431613	-0.055873517
-0.09104451	-0.0039502927	0.0400993	-0.014122187	-0.082885094	0.019807113	0.04573774	-0.14841501	-0.07442379	0.10009308	0.069507584	-0.0839415	-0.05636404	-0.0305785	-0.016900364	-0.09110742
0.03531735	0.036826782	0.13979258	-0.07626205	-0.03145295	0.012933027	0.017114025	-0.047404792	0.06899809	0.11568742	0.1828488	-0.025605377	-0.054246984	0.048961677	-0.030844651	0.011686306
-0.08152344	-0.04008234	-0.024963498	0.04072716	0.03194147	0.083640136	0.08147272	0.0756308	0.06484579	0.105277084	-0.0148739815	-0.076716505	-0.018634267	-0.09123572	-0.012097708	-0.011633536
0.008583867	-0.09878709	0.003931227	0.03539513	-0.06769268	-0.012874375	0.010595067	-0.022172209	-0.02824048	0.04935625	0.13778266	-0.060893364	0.0072276467	0.006810896	-0.034858465	0.0067787543
-0.060645107	0.025896141	-0.023669997	0.02462255	0.063500434	-0.06687808	-0.0005945859	0.048435684	-0.013116313	0.0046852115	-0.046916515	-0.033822067	-0.0648838	0.015292238	-0.019077845	0.106576726
